3.604	3.937	4.907	4.907
33.734	33.767	4.909	4.909
1.301	1.401	4.911	4.911
25.893	25.959	4.913	4.913
3.570	3.937	4.913	4.913
21.054	21.321	4.913	4.913
21.021	21.321	4.914	4.914
21.054	21.355	4.914	4.914
21.021	21.355	4.915	4.915
29.363	29.396	4.915	4.915
1.001	1.168	4.917	4.917
3.537	3.937	4.919	4.919
33.700	33.767	4.921	4.921
20.521	20.587	4.921	4.921
1.001	1.201	4.922	4.922
11.178	11.245	4.922	4.922
20.554	20.621	4.923	4.923
5.339	5.405	4.924	4.924
1.702	1.735	4.925	4.925
32.266	32.399	4.927	4.927
29.329	29.396	4.931	4.931
27.594	27.661	4.932	4.932
29.897	29.997	4.933	4.933
32.232	32.399	4.934	4.934
0.000	0.167	4.937	4.937
11.211	11.278	4.941	4.941
1.702	1.768	4.943	4.943
5.305	5.372	4.947	4.947
0.000	0.200	4.949	4.949
32.966	33.100	4.950	4.950
13.714	13.814	4.950	4.950
24.625	24.758	4.953	4.953
20.521	20.621	4.953	4.953
1.668	1.735	4.954	4.954
0.000	0.234	4.955	4.955
22.890	23.023	4.962	4.962
3.971	4.171	4.963	4.963
12.346	12.379	4.963	4.963
3.971	4.238	4.967	4.967
33.100	33.233	4.968	4.968
28.462	28.595	4.969	4.969
11.178	11.278	4.969	4.969
33.100	33.267	4.969	4.969
3.971	4.204	4.970	4.970
22.456	22.489	4.970	4.970
4.004	4.271	4.971	4.971
15.449	15.682	4.971	4.971
1.668	1.768	4.972	4.972
32.933	33.100	4.973	4.973
24.591	24.758	4.975	4.975
24.625	24.791	4.975	4.975
7.508	7.841	4.976	4.976
12.346	12.412	4.978	4.978
22.856	23.023	4.983	4.983
25.692	25.893	4.985	4.985
15.449	15.716	4.988	4.988
5.305	5.405	4.989	4.989
15.415	15.682	4.989	4.989
28.428	28.595	4.989	4.989
4.004	4.304	4.991	4.991
18.118	18.151	4.992	4.992
11.378	11.411	4.993	4.993
0.434	0.667	4.994	4.994
24.591	24.791	4.996	4.996
